scenario,category,relation,dataset,model,N,M,P,time_before,time_after
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac2_av,minilm,12,12,144,368.653,130.44467145304384
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac2_av,roberta,12,12,144,1642.968,456.8272793345452
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac3_av,albert,12,12,144,1583.301,405.2135840533524
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac3_av,bart,12,12,144,1499.341,450.17939940093447
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac3_av,bert,12,12,144,1507.047,412.4490146150142
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac3_av,distilbert,12,12,144,1610.633,437.0053506275565
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac3_av,minilm,12,12,144,368.517,129.81932220515608
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac3_av,roberta,12,12,144,1757.448,482.4773759237976
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac4_av,albert,12,12,144,1455.355,371.618148277998
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac4_av,bart,12,12,144,1403.341,421.7944509219228
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac4_av,bert,12,12,144,1553.398,427.2199036720692
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac4_av,distilbert,12,12,144,1570.792,428.2552988404482
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac4_av,minilm,12,12,144,351.176,123.81916882565616
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac4_av,roberta,12,12,144,1696.489,478.833220565632
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac5_av,albert,12,12,144,1533.775,395.90593596324334
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac5_av,bart,12,12,144,1426.828,429.99622599247095
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac5_av,bert,12,12,144,1508.509,421.79592938014866
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac5_av,distilbert,12,12,144,1546.247,422.7950311643333
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac5_av,minilm,12,12,144,371.221,131.40416205218435
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ac5_av,roberta,12,12,144,1888.562,520.4841920948475
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ec_av,albert,12,12,144,1506.534,380.2251090873183
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ec_av,bart,12,12,144,1507.589,466.0462428129613
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ec_av,bert,12,12,144,1623.392,443.1388506880105
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ec_av,distilbert,12,12,144,1515.9,413.3720327015967
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ec_av,minilm,12,12,144,400.997,145.35895592768492
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_50_ec_av,roberta,12,12,144,1798.502,506.03701444077115
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac1_av,albert,12,12,144,1710.812,442.29504122686376
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac1_av,bart,12,12,144,1865.756,568.4090936826021
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac1_av,bert,12,12,144,2119.336,585.8007023114374
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac1_av,distilbert,12,12,144,1999.271,550.7620289365798
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac1_av,minilm,12,12,144,471.417,166.90023997855184
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac1_av,roberta,12,12,144,2141.277,608.6742338587046
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac2_av,albert,12,12,144,1982.19,517.5109717255086
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac2_av,bart,12,12,144,1801.744,556.0386633938699
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac2_av,bert,12,12,144,1923.22,529.1793126028776
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac2_av,distilbert,12,12,144,1939.202,532.4124999180883
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac2_av,minilm,12,12,144,476.344,169.62771686674654
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac2_av,roberta,12,12,144,2109.066,592.2696774698643
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac3_av,albert,12,12,144,2132.378,552.1514048413114
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac3_av,bart,12,12,144,1897.517,574.9395694262423
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac3_av,bert,12,12,144,2023.393,562.0528591264338
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac3_av,distilbert,12,12,144,2080.325,573.6960877895353
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac3_av,minilm,12,12,144,479.416,170.43856283164024
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac3_av,roberta,12,12,144,2372.282,655.5634777512105
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac4_av,albert,12,12,144,1904.047,498.5172449385077
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac4_av,bart,12,12,144,1800.291,548.4497366070598
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac4_av,bert,12,12,144,2115.675,586.655761642568
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac4_av,distilbert,12,12,144,2025.274,560.3028433302193
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac4_av,minilm,12,12,144,471.517,167.94634028059244
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac4_av,roberta,12,12,144,2126.871,602.7692541523875
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac5_av,albert,12,12,144,1959.797,513.5621996687055
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac5_av,bart,12,12,144,1867.629,565.394969922766
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac5_av,bert,12,12,144,2064.997,576.517915545523
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac5_av,distilbert,12,12,144,1953.479,539.4605623164177
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac5_av,minilm,12,12,144,446.072,158.78817836877704
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ac5_av,roberta,12,12,144,2299.211,639.9129656728951
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ec_av,albert,12,12,144,1928.655,490.509735372588
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ec_av,bart,12,12,144,1916.325,596.2399198178202
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ec_av,bert,12,12,144,1997.759,552.6896180775166
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ec_av,distilbert,12,12,144,1909.291,527.7588589142858
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ec_av,minilm,12,12,144,505.894,184.79065143564344
s_s_bis,OpenData,Semantically-Joinable,miller2_both_50_70_ec_av,roberta,12,12,144,2031.237,579.2816991892532
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac1_av,albert,12,12,144,670.077,164.32088747289777
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac1_av,bart,12,12,144,717.826,208.6129634050876
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac1_av,bert,12,12,144,760.046,198.75534436097746
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac1_av,distilbert,12,12,144,729.774,189.99049354696274
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac1_av,minilm,12,12,144,176.965,60.343425601869825
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac1_av,roberta,12,12,144,833.747,227.06357284684475
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac2_av,albert,12,12,144,689.393,171.8593375783712
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac2_av,bart,12,12,144,694.268,201.76928832273188
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac2_av,bert,12,12,144,800.579,207.60010281772907
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac2_av,distilbert,12,12,144,691.707,177.9740881282538
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac2_av,minilm,12,12,144,179.125,61.64366099797189
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac2_av,roberta,12,12,144,807.189,219.10712098212537
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac3_av,albert,12,12,144,782.341,190.94958804732562
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac3_av,bart,12,12,144,693.69,200.6446838700772
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac3_av,bert,12,12,144,784.539,205.8449008847922
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac3_av,distilbert,12,12,144,768.444,197.76094460101422
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac3_av,minilm,12,12,144,182.28,61.58050851777196
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac3_av,roberta,12,12,144,845.685,225.62274788640434
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac4_av,albert,12,12,144,705.976,172.40299095979333
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac4_av,bart,12,12,144,740.863,214.3722832166702
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac4_av,bert,12,12,144,808.143,211.35752945284548
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac4_av,distilbert,12,12,144,786.18,203.49230885628606
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac4_av,minilm,12,12,144,164.962,56.96651563484966
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac4_av,roberta,12,12,144,808.376,219.06483014284072
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac5_av,albert,12,12,144,754.594,187.51863838309055
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac5_av,bart,12,12,144,723.983,208.01631433795387
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac5_av,bert,12,12,144,806.534,214.24617598207294
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac5_av,distilbert,12,12,144,730.188,189.73303399692475
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac5_av,minilm,12,12,144,175.665,59.86731358893215
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ac5_av,roberta,12,12,144,832.92,223.6202611495554
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ec_av,albert,12,12,144,717.789,175.74662567035853
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ec_av,bart,12,12,144,717.046,207.33578771157568
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ec_av,bert,12,12,144,759.909,198.82292501443624
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ec_av,distilbert,12,12,144,721.292,187.58110826519135
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ec_av,minilm,12,12,144,183.879,63.12457889625429
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_1_ec_av,roberta,12,12,144,866.108,234.8599030887633
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac1_av,albert,12,12,144,1093.316,275.8737190537006
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac1_av,bart,12,12,144,1175.063,347.676857259974
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac1_av,bert,12,12,144,1179.378,316.90626562896364
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac1_av,distilbert,12,12,144,1200.967,322.50103495438407
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac1_av,minilm,12,12,144,282.083,97.93961195963624
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac1_av,roberta,12,12,144,1216.407,337.8209439687132
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac2_av,albert,12,12,144,1151.349,295.57327387908094
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac2_av,bart,12,12,144,1088.454,323.6690439675897
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac2_av,bert,12,12,144,1156.101,311.18287367208313
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac2_av,distilbert,12,12,144,1098.648,293.27647594730547
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac2_av,minilm,12,12,144,267.593,94.4894049741626
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac2_av,roberta,12,12,144,1313.651,362.5594165957757
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac3_av,albert,12,12,144,1165.417,291.8855395546257
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac3_av,bart,12,12,144,1020.694,305.0911029426902
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac3_av,bert,12,12,144,1279.375,346.2336453832686
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac3_av,distilbert,12,12,144,1211.895,323.8041196916997
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac3_av,minilm,12,12,144,270.681,93.88447814820705
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac3_av,roberta,12,12,144,1307.976,354.6883425267638
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac4_av,albert,12,12,144,1078.833,275.1708271767871
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac4_av,bart,12,12,144,1137.908,338.0257401430904
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac4_av,bert,12,12,144,1232.385,332.96450514554977
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac4_av,distilbert,12,12,144,1150.284,307.64175220766674
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac4_av,minilm,12,12,144,290.919,102.6210325437188
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac4_av,roberta,12,12,144,1277.352,355.6017676666827
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac5_av,albert,12,12,144,1179.262,300.6789591367244
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac5_av,bart,12,12,144,1124.319,331.7559532074779
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac5_av,bert,12,12,144,1221.995,332.7368947368859
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac5_av,distilbert,12,12,144,1197.263,321.11675559143714
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac5_av,minilm,12,12,144,282.879,98.81800639191272
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ac5_av,roberta,12,12,144,1415.244,386.46209204481534
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ec_av,albert,12,12,144,1162.017,291.1250337502063
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ec_av,bart,12,12,144,1072.373,323.9890834040493
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ec_av,bert,12,12,144,1191.018,322.2942845885009
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ec_av,distilbert,12,12,144,1105.655,297.1264115876704
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ec_av,minilm,12,12,144,302.974,108.35510892102121
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_30_ec_av,roberta,12,12,144,1221.273,341.38707530866554
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac1_av,albert,12,12,144,1358.836,348.6690369037576
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac1_av,bart,12,12,144,1514.181,454.40715665197376
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac1_av,bert,12,12,144,1627.636,446.7853414249271
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac1_av,distilbert,12,12,144,1564.99,428.46414896823467
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac1_av,minilm,12,12,144,369.75,129.78466602414846
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac1_av,roberta,12,12,144,1591.67,448.8469184656442
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac2_av,albert,12,12,144,1415.098,365.5633977733105
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac2_av,bart,12,12,144,1454.064,440.30150436119743
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac2_av,bert,12,12,144,1436.915,387.2228212086111
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac2_av,distilbert,12,12,144,1476.563,404.00504612635086
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac2_av,minilm,12,12,144,351.914,124.90275673115252
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac2_av,roberta,12,12,144,1538.669,426.9667098971606
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac3_av,albert,12,12,144,1617.987,414.7289545985759
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac3_av,bart,12,12,144,1478.17,442.8969222587348
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac3_av,bert,12,12,144,1591.428,435.9163936941625
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac3_av,distilbert,12,12,144,1623.573,440.83140834528217
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac3_av,minilm,12,12,144,359.467,126.49029136058687
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac3_av,roberta,12,12,144,1861.524,511.48166739360977
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac4_av,albert,12,12,144,1485.915,379.0442421519756
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac4_av,bart,12,12,144,1478.718,444.3447640776933
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac4_av,bert,12,12,144,1573.727,430.0982154161186
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac4_av,distilbert,12,12,144,1637.244,447.89493240700654
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac4_av,minilm,12,12,144,363.175,128.21952084563674
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac4_av,roberta,12,12,144,1606.685,449.13867792807514
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac5_av,albert,12,12,144,1540.446,397.5522661726027
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac5_av,bart,12,12,144,1460.707,438.6649160884024
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac5_av,bert,12,12,144,1631.035,450.8967228697986
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac5_av,distilbert,12,12,144,1586.798,434.55622855345905
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac5_av,minilm,12,12,144,367.887,129.01475611132383
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ac5_av,roberta,12,12,144,1815.654,501.84103798018396
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ec_av,albert,12,12,144,1489.498,376.4738759140969
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ec_av,bart,12,12,144,1503.441,459.315303502962
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ec_av,bert,12,12,144,1647.07,450.44823970057064
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ec_av,distilbert,12,12,144,1495.802,410.8989188231974
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ec_av,minilm,12,12,144,381.13,139.32228403270244
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_50_ec_av,roberta,12,12,144,1659.117,467.5543899605125
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac1_av,albert,12,12,144,1921.442,496.7079967634827
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac1_av,bart,12,12,144,1857.446,566.4761057323813
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac1_av,bert,12,12,144,2049.675,567.7480211231859
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac1_av,distilbert,12,12,144,1975.828,547.4298073931336
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac1_av,minilm,12,12,144,475.976,168.5514496883601
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac1_av,roberta,12,12,144,2196.944,623.1663253771662
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac2_av,albert,12,12,144,1791.193,466.81936199221013
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac2_av,bart,12,12,144,1740.659,533.8625262752325
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac2_av,bert,12,12,144,1943.231,537.013810607925
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac2_av,distilbert,12,12,144,1854.458,512.6437442669571
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac2_av,minilm,12,12,144,469.807,166.9178745429665
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac2_av,roberta,12,12,144,1970.719,557.368413427338
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac3_av,albert,12,12,144,2065.18,535.1000919959693
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac3_av,bart,12,12,144,1721.0,523.5214225891978
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac3_av,bert,12,12,144,1939.411,537.2706676178277
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac3_av,distilbert,12,12,144,1963.275,542.1349248416723
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac3_av,minilm,12,12,144,480.906,171.4608155028373
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac3_av,roberta,12,12,144,2312.508,638.8666519025264
s_s_bis,OpenData,Semantically-Joinable,miller2_vertical_70_ac4_av,albert,12,12,144,1909.97,495.8421797857434
