embedding_model,classifier,repeat,seed,dataset,Category,Relation,precision,recall,f1,nb_test,nb_0,nb_1,scenario
distilbert,KNN,7,48,miller2_both_50_50_ac2_ev,ChEMBL,Joinable,0.96,0.96,0.96,8664,8514,150,si_si
distilbert,KNN,7,48,miller2_vertical_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
distilbert,KNN,7,48,miller2_vertical_30_ac2_ev,ChEMBL,Joinable,0.9285714285714286,0.8666666666666667,0.896551724137931,6534,6444,90,si_si
distilbert,KNN,7,48,miller2_vertical_50_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,8664,8514,150,si_si
distilbert,KNN,7,48,prospect_both_0_1_ac3_ev,ChEMBL,Joinable,0.0,0.0,0.0,792,786,6,si_si
distilbert,KNN,7,48,prospect_both_0_1_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
distilbert,KNN,7,48,prospect_both_0_30_ec_ev,ChEMBL,Joinable,0.8571428571428571,1.0,0.9230769230769232,1176,1140,36,si_si
distilbert,KNN,7,48,prospect_both_0_70_ec_ev,ChEMBL,Joinable,0.8823529411764706,1.0,0.9375,2052,1962,90,si_si
distilbert,KNN,7,48,prospect_both_50_30_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
distilbert,KNN,7,48,prospect_both_50_70_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,si_si
distilbert,KNN,7,48,prospect_horizontal_0_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
distilbert,KNN,7,48,prospect_horizontal_0_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
distilbert,KNN,7,48,prospect_vertical_50_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,si_si
distilbert,MLP,7,48,assays_both_0_1_ac5_av,ChEMBL,Joinable,0.0,0.0,0.0,864,858,6,si_si
distilbert,MLP,7,48,assays_both_0_50_ac2_av,ChEMBL,Joinable,0.8571428571428571,0.5454545454545454,0.6666666666666666,1734,1668,66,si_si
distilbert,MLP,7,48,assays_both_0_50_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
distilbert,MLP,7,48,assays_both_50_1_ac2_av,ChEMBL,Joinable,0.0,0.0,0.0,864,858,6,si_si
distilbert,MLP,7,48,assays_both_50_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
distilbert,MLP,7,48,assays_both_50_30_ac2_av,ChEMBL,Joinable,0.8333333333333334,0.8333333333333334,0.8333333333333334,1260,1224,36,si_si
distilbert,MLP,7,48,assays_both_50_30_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
distilbert,MLP,7,48,assays_horizontal_0_ac5_av,ChEMBL,Joinable,0.5,0.7391304347826086,0.5964912280701754,3174,3036,138,si_si
distilbert,MLP,7,48,assays_horizontal_50_ac2_av,ChEMBL,Joinable,0.9473684210526316,0.782608695652174,0.8571428571428571,3174,3036,138,si_si
distilbert,MLP,7,48,assays_vertical_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
distilbert,MLP,7,48,assays_vertical_30_ac2_av,ChEMBL,Joinable,0.5,0.1666666666666666,0.25,1260,1224,36,si_si
distilbert,MLP,7,48,miller2_both_0_30_ac2_ev,ChEMBL,Joinable,1.0,0.7333333333333333,0.8461538461538461,6534,6444,90,si_si
distilbert,MLP,7,48,miller2_both_50_1_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
distilbert,MLP,7,48,miller2_both_50_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
distilbert,MLP,7,48,miller2_both_50_30_ac2_ev,ChEMBL,Joinable,1.0,0.8,0.8888888888888888,6534,6444,90,si_si
distilbert,MLP,7,48,miller2_both_50_50_ac2_ev,ChEMBL,Joinable,0.9565217391304348,0.88,0.9166666666666666,8664,8514,150,si_si
distilbert,MLP,7,48,miller2_vertical_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
distilbert,MLP,7,48,miller2_vertical_30_ac2_ev,ChEMBL,Joinable,1.0,0.9333333333333332,0.9655172413793104,6534,6444,90,si_si
distilbert,MLP,7,48,miller2_vertical_50_ac2_ev,ChEMBL,Joinable,0.8928571428571429,1.0,0.9433962264150944,8664,8514,150,si_si
distilbert,MLP,7,48,prospect_both_0_1_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
distilbert,MLP,7,48,prospect_both_0_1_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
distilbert,MLP,7,48,prospect_both_0_30_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
distilbert,MLP,7,48,prospect_both_0_70_ec_ev,ChEMBL,Joinable,0.9375,1.0,0.967741935483871,2052,1962,90,si_si
distilbert,MLP,7,48,prospect_both_50_30_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
distilbert,MLP,7,48,prospect_both_50_70_ec_ev,ChEMBL,Joinable,1.0,0.9333333333333332,0.9655172413793104,2052,1962,90,si_si
distilbert,MLP,7,48,prospect_horizontal_0_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
distilbert,MLP,7,48,prospect_horizontal_0_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
distilbert,MLP,7,48,prospect_vertical_50_ec_ev,ChEMBL,Joinable,0.9166666666666666,1.0,0.9565217391304348,1632,1566,66,si_si
distilbert,CatBoost,7,48,assays_both_0_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
distilbert,CatBoost,7,48,assays_both_0_50_ac2_av,ChEMBL,Joinable,0.8181818181818182,0.8181818181818182,0.8181818181818182,1734,1668,66,si_si
distilbert,CatBoost,7,48,assays_both_0_50_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
distilbert,CatBoost,7,48,assays_both_50_1_ac2_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
distilbert,CatBoost,7,48,assays_both_50_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
distilbert,CatBoost,7,48,assays_both_50_30_ac2_av,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
distilbert,CatBoost,7,48,assays_both_50_30_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
distilbert,CatBoost,7,48,assays_horizontal_0_ac5_av,ChEMBL,Joinable,0.8461538461538461,0.9565217391304348,0.8979591836734694,3174,3036,138,si_si
distilbert,CatBoost,7,48,assays_horizontal_50_ac2_av,ChEMBL,Joinable,0.9583333333333334,1.0,0.9787234042553192,3174,3036,138,si_si
distilbert,CatBoost,7,48,assays_vertical_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
distilbert,CatBoost,7,48,assays_vertical_30_ac2_av,ChEMBL,Joinable,1.0,0.6666666666666666,0.8,1260,1224,36,si_si
distilbert,CatBoost,7,48,miller2_both_0_30_ac2_ev,ChEMBL,Joinable,0.9333333333333332,0.9333333333333332,0.9333333333333332,6534,6444,90,si_si
distilbert,CatBoost,7,48,miller2_both_50_1_ac2_ev,ChEMBL,Joinable,0.5,1.0,0.6666666666666666,4056,4050,6,si_si
distilbert,CatBoost,7,48,miller2_both_50_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
distilbert,CatBoost,7,48,miller2_both_50_30_ac2_ev,ChEMBL,Joinable,0.7777777777777778,0.9333333333333332,0.8484848484848485,6534,6444,90,si_si
distilbert,CatBoost,7,48,miller2_both_50_50_ac2_ev,ChEMBL,Joinable,0.8064516129032258,1.0,0.8928571428571429,8664,8514,150,si_si
distilbert,CatBoost,7,48,miller2_vertical_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
distilbert,CatBoost,7,48,miller2_vertical_30_ac2_ev,ChEMBL,Joinable,0.8823529411764706,1.0,0.9375,6534,6444,90,si_si
distilbert,CatBoost,7,48,miller2_vertical_50_ac2_ev,ChEMBL,Joinable,0.8620689655172413,1.0,0.925925925925926,8664,8514,150,si_si
distilbert,CatBoost,7,48,prospect_both_0_1_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
distilbert,CatBoost,7,48,prospect_both_0_1_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
distilbert,CatBoost,7,48,prospect_both_0_30_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
distilbert,CatBoost,7,48,prospect_both_0_70_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,si_si
distilbert,CatBoost,7,48,prospect_both_50_30_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
distilbert,CatBoost,7,48,prospect_both_50_70_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,si_si
distilbert,CatBoost,7,48,prospect_horizontal_0_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
distilbert,CatBoost,7,48,prospect_horizontal_0_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
distilbert,CatBoost,7,48,prospect_vertical_50_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,si_si
distilbert,XGBoost,7,48,assays_both_0_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
distilbert,XGBoost,7,48,assays_both_0_50_ac2_av,ChEMBL,Joinable,0.875,0.6363636363636364,0.7368421052631579,1734,1668,66,si_si
distilbert,XGBoost,7,48,assays_both_0_50_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
distilbert,XGBoost,7,48,assays_both_50_1_ac2_av,ChEMBL,Joinable,0.0,0.0,0.0,864,858,6,si_si
distilbert,XGBoost,7,48,assays_both_50_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
distilbert,XGBoost,7,48,assays_both_50_30_ac2_av,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
distilbert,XGBoost,7,48,assays_both_50_30_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
distilbert,XGBoost,7,48,assays_horizontal_0_ac5_av,ChEMBL,Joinable,0.7777777777777778,0.9130434782608696,0.84,3174,3036,138,si_si
distilbert,XGBoost,7,48,assays_horizontal_50_ac2_av,ChEMBL,Joinable,1.0,0.8695652173913043,0.9302325581395348,3174,3036,138,si_si
distilbert,XGBoost,7,48,assays_vertical_1_ac5_av,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
distilbert,XGBoost,7,48,assays_vertical_30_ac2_av,ChEMBL,Joinable,1.0,0.6666666666666666,0.8,1260,1224,36,si_si
distilbert,XGBoost,7,48,miller2_both_0_30_ac2_ev,ChEMBL,Joinable,1.0,0.9333333333333332,0.9655172413793104,6534,6444,90,si_si
distilbert,XGBoost,7,48,miller2_both_50_1_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
distilbert,XGBoost,7,48,miller2_both_50_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
distilbert,XGBoost,7,48,miller2_both_50_30_ac2_ev,ChEMBL,Joinable,1.0,0.8,0.8888888888888888,6534,6444,90,si_si
distilbert,XGBoost,7,48,miller2_both_50_50_ac2_ev,ChEMBL,Joinable,0.9615384615384616,1.0,0.9803921568627452,8664,8514,150,si_si
distilbert,XGBoost,7,48,miller2_vertical_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
distilbert,XGBoost,7,48,miller2_vertical_30_ac2_ev,ChEMBL,Joinable,0.9375,1.0,0.967741935483871,6534,6444,90,si_si
distilbert,XGBoost,7,48,miller2_vertical_50_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,8664,8514,150,si_si
distilbert,XGBoost,7,48,prospect_both_0_1_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
distilbert,XGBoost,7,48,prospect_both_0_1_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
distilbert,XGBoost,7,48,prospect_both_0_30_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
distilbert,XGBoost,7,48,prospect_both_0_70_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,si_si
distilbert,XGBoost,7,48,prospect_both_50_30_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
distilbert,XGBoost,7,48,prospect_both_50_70_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,2052,1962,90,si_si
distilbert,XGBoost,7,48,prospect_horizontal_0_ac3_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
distilbert,XGBoost,7,48,prospect_horizontal_0_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
distilbert,XGBoost,7,48,prospect_vertical_50_ec_ev,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,si_si
minilm,RandomForest,7,48,assays_both_0_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
minilm,RandomForest,7,48,assays_both_0_50_ac2_ev,ChEMBL,Joinable,0.8888888888888888,0.7272727272727273,0.8,1734,1668,66,si_si
minilm,RandomForest,7,48,assays_both_0_50_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
minilm,RandomForest,7,48,assays_both_50_1_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
minilm,RandomForest,7,48,assays_both_50_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
minilm,RandomForest,7,48,assays_both_50_30_ac2_ev,ChEMBL,Joinable,1.0,0.3333333333333333,0.5,1260,1224,36,si_si
minilm,RandomForest,7,48,assays_both_50_30_ac5_ev,ChEMBL,Joinable,1.0,0.8333333333333334,0.9090909090909092,1260,1224,36,si_si
minilm,RandomForest,7,48,assays_horizontal_0_ac5_ev,ChEMBL,Joinable,1.0,0.3043478260869565,0.4666666666666667,3174,3036,138,si_si
minilm,RandomForest,7,48,assays_horizontal_50_ac2_ev,ChEMBL,Joinable,0.9444444444444444,0.7391304347826086,0.8292682926829268,3174,3036,138,si_si
minilm,RandomForest,7,48,assays_vertical_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
minilm,RandomForest,7,48,assays_vertical_30_ac2_ev,ChEMBL,Joinable,0.8,0.6666666666666666,0.7272727272727273,1260,1224,36,si_si
minilm,RandomForest,7,48,miller2_both_0_30_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,6534,6444,90,si_si
minilm,RandomForest,7,48,miller2_both_50_1_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
minilm,RandomForest,7,48,miller2_both_50_1_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
minilm,RandomForest,7,48,miller2_both_50_30_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,6534,6444,90,si_si
minilm,RandomForest,7,48,miller2_both_50_50_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,8664,8514,150,si_si
minilm,RandomForest,7,48,miller2_vertical_1_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
minilm,RandomForest,7,48,miller2_vertical_30_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,6534,6444,90,si_si
minilm,RandomForest,7,48,miller2_vertical_50_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,8664,8514,150,si_si
minilm,RandomForest,7,48,prospect_both_0_1_ac4_av,ChEMBL,Joinable,0.0,0.0,0.0,792,786,6,si_si
minilm,RandomForest,7,48,prospect_both_0_30_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
minilm,RandomForest,7,48,prospect_both_0_50_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,si_si
minilm,RandomForest,7,48,prospect_both_50_1_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
minilm,RandomForest,7,48,prospect_both_50_50_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,1632,1566,66,si_si
minilm,RandomForest,7,48,prospect_horizontal_0_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
minilm,RandomForest,7,48,prospect_horizontal_0_ac4_av,ChEMBL,Joinable,1.0,0.5909090909090909,0.7428571428571429,2904,2772,132,si_si
minilm,RandomForest,7,48,prospect_horizontal_100_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,2904,2772,132,si_si
minilm,RandomForest,7,48,prospect_vertical_70_ac1_av,ChEMBL,Joinable,1.0,0.9333333333333332,0.9655172413793104,2052,1962,90,si_si
minilm,LogisticRegression,7,48,assays_both_0_1_ac5_ev,ChEMBL,Joinable,0.0666666666666666,1.0,0.125,864,858,6,si_si
minilm,LogisticRegression,7,48,assays_both_0_50_ac2_ev,ChEMBL,Joinable,0.1833333333333333,1.0,0.3098591549295774,1734,1668,66,si_si
minilm,LogisticRegression,7,48,assays_both_0_50_ac5_ev,ChEMBL,Joinable,0.2244897959183673,1.0,0.3666666666666666,1734,1668,66,si_si
minilm,LogisticRegression,7,48,assays_both_50_1_ac2_ev,ChEMBL,Joinable,0.0625,1.0,0.1176470588235294,864,858,6,si_si
minilm,LogisticRegression,7,48,assays_both_50_1_ac5_ev,ChEMBL,Joinable,0.0555555555555555,1.0,0.1052631578947368,864,858,6,si_si
minilm,LogisticRegression,7,48,assays_both_50_30_ac2_ev,ChEMBL,Joinable,0.1714285714285714,1.0,0.2926829268292683,1260,1224,36,si_si
minilm,LogisticRegression,7,48,assays_both_50_30_ac5_ev,ChEMBL,Joinable,0.2,1.0,0.3333333333333333,1260,1224,36,si_si
minilm,LogisticRegression,7,48,assays_horizontal_0_ac5_ev,ChEMBL,Joinable,0.1916666666666666,1.0,0.3216783216783216,3174,3036,138,si_si
minilm,LogisticRegression,7,48,assays_horizontal_50_ac2_ev,ChEMBL,Joinable,0.1981981981981982,0.9565217391304348,0.3283582089552239,3174,3036,138,si_si
minilm,LogisticRegression,7,48,assays_vertical_1_ac5_ev,ChEMBL,Joinable,0.0344827586206896,1.0,0.0666666666666666,864,858,6,si_si
minilm,LogisticRegression,7,48,assays_vertical_30_ac2_ev,ChEMBL,Joinable,0.2222222222222222,1.0,0.3636363636363636,1260,1224,36,si_si
minilm,LogisticRegression,7,48,miller2_both_0_30_ac3_av,ChEMBL,Joinable,0.3414634146341463,0.9333333333333332,0.5,6534,6444,90,si_si
minilm,LogisticRegression,7,48,miller2_both_50_1_ac3_av,ChEMBL,Joinable,0.05,1.0,0.0952380952380952,4056,4050,6,si_si
minilm,LogisticRegression,7,48,miller2_both_50_1_ec_av,ChEMBL,Joinable,0.0666666666666666,1.0,0.125,4056,4050,6,si_si
minilm,LogisticRegression,7,48,miller2_both_50_30_ac3_av,ChEMBL,Joinable,0.3333333333333333,1.0,0.5,6534,6444,90,si_si
minilm,LogisticRegression,7,48,miller2_both_50_50_ac3_av,ChEMBL,Joinable,0.4098360655737705,1.0,0.5813953488372093,8664,8514,150,si_si
minilm,LogisticRegression,7,48,miller2_vertical_1_ec_av,ChEMBL,Joinable,0.0909090909090909,1.0,0.1666666666666666,4056,4050,6,si_si
minilm,LogisticRegression,7,48,miller2_vertical_30_ac3_av,ChEMBL,Joinable,0.3125,1.0,0.4761904761904761,6534,6444,90,si_si
minilm,LogisticRegression,7,48,miller2_vertical_50_ac3_av,ChEMBL,Joinable,0.373134328358209,1.0,0.5434782608695652,8664,8514,150,si_si
minilm,LogisticRegression,7,48,prospect_both_0_1_ac4_av,ChEMBL,Joinable,0.05,1.0,0.0952380952380952,792,786,6,si_si
minilm,LogisticRegression,7,48,prospect_both_0_30_ac1_av,ChEMBL,Joinable,0.24,1.0,0.3870967741935484,1176,1140,36,si_si
minilm,LogisticRegression,7,48,prospect_both_0_50_ac1_av,ChEMBL,Joinable,0.25,1.0,0.4,1632,1566,66,si_si
minilm,LogisticRegression,7,48,prospect_both_50_1_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
minilm,LogisticRegression,7,48,prospect_both_50_50_ac1_av,ChEMBL,Joinable,0.3928571428571428,1.0,0.5641025641025641,1632,1566,66,si_si
minilm,LogisticRegression,7,48,prospect_horizontal_0_ac1_av,ChEMBL,Joinable,0.3928571428571428,1.0,0.5641025641025641,2904,2772,132,si_si
minilm,LogisticRegression,7,48,prospect_horizontal_0_ac4_av,ChEMBL,Joinable,0.3035714285714285,0.7727272727272727,0.4358974358974359,2904,2772,132,si_si
minilm,LogisticRegression,7,48,prospect_horizontal_100_ac1_av,ChEMBL,Joinable,0.3928571428571428,1.0,0.5641025641025641,2904,2772,132,si_si
minilm,LogisticRegression,7,48,prospect_vertical_70_ac1_av,ChEMBL,Joinable,0.7142857142857143,1.0,0.8333333333333334,2052,1962,90,si_si
minilm,KNN,7,48,assays_both_0_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
minilm,KNN,7,48,assays_both_0_50_ac2_ev,ChEMBL,Joinable,0.7777777777777778,0.6363636363636364,0.7,1734,1668,66,si_si
minilm,KNN,7,48,assays_both_0_50_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
minilm,KNN,7,48,assays_both_50_1_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
minilm,KNN,7,48,assays_both_50_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
minilm,KNN,7,48,assays_both_50_30_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
minilm,KNN,7,48,assays_both_50_30_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
minilm,KNN,7,48,assays_horizontal_0_ac5_ev,ChEMBL,Joinable,0.3076923076923077,0.3478260869565217,0.3265306122448979,3174,3036,138,si_si
minilm,KNN,7,48,assays_horizontal_50_ac2_ev,ChEMBL,Joinable,0.8636363636363636,0.8260869565217391,0.8444444444444444,3174,3036,138,si_si
minilm,KNN,7,48,assays_vertical_1_ac5_ev,ChEMBL,Joinable,0.1666666666666666,1.0,0.2857142857142857,864,858,6,si_si
minilm,KNN,7,48,assays_vertical_30_ac2_ev,ChEMBL,Joinable,0.8333333333333334,0.8333333333333334,0.8333333333333334,1260,1224,36,si_si
minilm,KNN,7,48,miller2_both_0_30_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,6534,6444,90,si_si
minilm,KNN,7,48,miller2_both_50_1_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
minilm,KNN,7,48,miller2_both_50_1_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
minilm,KNN,7,48,miller2_both_50_30_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,6534,6444,90,si_si
minilm,KNN,7,48,miller2_both_50_50_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,8664,8514,150,si_si
minilm,KNN,7,48,miller2_vertical_1_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
minilm,KNN,7,48,miller2_vertical_30_ac3_av,ChEMBL,Joinable,0.9230769230769232,0.8,0.8571428571428571,6534,6444,90,si_si
minilm,KNN,7,48,miller2_vertical_50_ac3_av,ChEMBL,Joinable,1.0,0.92,0.9583333333333334,8664,8514,150,si_si
minilm,KNN,7,48,prospect_both_0_1_ac4_av,ChEMBL,Joinable,1.0,1.0,1.0,792,786,6,si_si
minilm,KNN,7,48,prospect_both_0_30_ac1_av,ChEMBL,Joinable,1.0,1.0,1.0,1176,1140,36,si_si
minilm,KNN,7,48,prospect_both_0_50_ac1_av,ChEMBL,Joinable,0.9090909090909092,0.9090909090909092,0.9090909090909092,1632,1566,66,si_si
minilm,KNN,7,48,prospect_both_50_1_ac1_av,ChEMBL,Joinable,0.5,1.0,0.6666666666666666,792,786,6,si_si
minilm,KNN,7,48,prospect_both_50_50_ac1_av,ChEMBL,Joinable,1.0,0.8181818181818182,0.9,1632,1566,66,si_si
minilm,KNN,7,48,prospect_horizontal_0_ac1_av,ChEMBL,Joinable,1.0,0.8636363636363636,0.926829268292683,2904,2772,132,si_si
minilm,KNN,7,48,prospect_horizontal_0_ac4_av,ChEMBL,Joinable,0.8823529411764706,0.6818181818181818,0.7692307692307693,2904,2772,132,si_si
minilm,KNN,7,48,prospect_horizontal_100_ac1_av,ChEMBL,Joinable,1.0,0.8636363636363636,0.926829268292683,2904,2772,132,si_si
minilm,KNN,7,48,prospect_vertical_70_ac1_av,ChEMBL,Joinable,0.7692307692307693,0.6666666666666666,0.7142857142857143,2052,1962,90,si_si
minilm,MLP,7,48,assays_both_0_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
minilm,MLP,7,48,assays_both_0_50_ac2_ev,ChEMBL,Joinable,0.7272727272727273,0.7272727272727273,0.7272727272727273,1734,1668,66,si_si
minilm,MLP,7,48,assays_both_0_50_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,1734,1668,66,si_si
minilm,MLP,7,48,assays_both_50_1_ac2_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
minilm,MLP,7,48,assays_both_50_1_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,864,858,6,si_si
minilm,MLP,7,48,assays_both_50_30_ac2_ev,ChEMBL,Joinable,0.6666666666666666,1.0,0.8,1260,1224,36,si_si
minilm,MLP,7,48,assays_both_50_30_ac5_ev,ChEMBL,Joinable,1.0,1.0,1.0,1260,1224,36,si_si
minilm,MLP,7,48,assays_horizontal_0_ac5_ev,ChEMBL,Joinable,0.3333333333333333,0.5652173913043478,0.4193548387096774,3174,3036,138,si_si
minilm,MLP,7,48,assays_horizontal_50_ac2_ev,ChEMBL,Joinable,0.9,0.782608695652174,0.8372093023255814,3174,3036,138,si_si
minilm,MLP,7,48,assays_vertical_1_ac5_ev,ChEMBL,Joinable,0.0,0.0,0.0,864,858,6,si_si
minilm,MLP,7,48,assays_vertical_30_ac2_ev,ChEMBL,Joinable,0.8333333333333334,0.8333333333333334,0.8333333333333334,1260,1224,36,si_si
minilm,MLP,7,48,miller2_both_0_30_ac3_av,ChEMBL,Joinable,1.0,0.9333333333333332,0.9655172413793104,6534,6444,90,si_si
minilm,MLP,7,48,miller2_both_50_1_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
minilm,MLP,7,48,miller2_both_50_1_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
minilm,MLP,7,48,miller2_both_50_30_ac3_av,ChEMBL,Joinable,1.0,1.0,1.0,6534,6444,90,si_si
minilm,MLP,7,48,miller2_both_50_50_ac3_av,ChEMBL,Joinable,0.925925925925926,1.0,0.9615384615384616,8664,8514,150,si_si
minilm,MLP,7,48,miller2_vertical_1_ec_av,ChEMBL,Joinable,1.0,1.0,1.0,4056,4050,6,si_si
minilm,MLP,7,48,miller2_vertical_30_ac3_av,ChEMBL,Joinable,0.9375,1.0,0.967741935483871,6534,6444,90,si_si
